,Size,EntryBar,ExitBar,EntryPrice,ExitPrice,SL,TP,PnL,Commission,ReturnPct,EntryTime,ExitTime,Duration,Tag,"Entry_EMA(C,2)","Exit_EMA(C,2)","Entry_ATR(H,L,C,10)","Exit_ATR(H,L,C,10)"
94,0.16435085,13459,13460,67027.6,67207.10944434292,66847.89055565708,67207.10944434292,29.50252976078611,0.0,0.0026781422032553515,2024-05-20 04:45:00,2024-05-20 05:00:00,0 days 00:15:00,,0.0006703281296988521,0.0006708220432329507,1.783384999086225e-06,1.7950464991776016e-06
95,-0.1664175,13468,13468,66372.5,66589.47189959126,66589.47189959126,66155.52810040874,-36.107921100226896,0.0,-0.003269002969471524,2024-05-20 07:00:00,2024-05-20 07:00:00,0 days 00:00:00,,0.0006661477695539145,0.0006661477695539145,2.282547096321264e-06,2.282547096321264e-06
96,0.15403998,13534,13537,71471.3,71978.95302037617,70963.44697962381,71978.95302037617,78.19886110568424,0.0,0.00710289333447367,2024-05-20 23:30:00,2024-05-21 00:15:00,0 days 00:45:00,,0.0007127009202704448,0.0007142698118618683,4.918577183385613e-06,4.9898347666881204e-06
97,-0.15982709,13651,13651,69372.7,69589.11909941168,69589.11909941168,69156.28090058832,-34.58963487938982,0.0,-0.003119658012614268,2024-05-22 04:45:00,2024-05-22 04:45:00,0 days 00:00:00,,0.0006960894865432812,0.0006960894865432812,2.371771894705152e-06,2.371771894705152e-06
98,-0.16239483,13784,13787,68062.8,67674.43018505452,68451.16981494549,67674.43018505452,63.06925007520437,0.0,0.005706051102004173,2024-05-23 14:00:00,2024-05-23 14:45:00,0 days 00:45:00,,0.0006829037547783213,0.0006783845835103083,4.038928334509394e-06,4.005927755857346e-06
99,0.16389771,13882,13884,67823.5,68102.34874829692,67544.65125170308,68102.34874829692,45.70267128223216,0.0,0.004111388357972201,2024-05-24 14:30:00,2024-05-24 15:00:00,0 days 00:30:00,,0.0006770750131259464,0.0006807890014584385,2.82263873467234e-06,2.9903873750845934e-06
100,0.16139825,14119,14119,69157.0,69318.76337305843,68995.23662694155,69318.76337305843,26.108325325728966,0.0,0.0023390744690838794,2024-05-27 01:45:00,2024-05-27 01:45:00,0 days 00:00:00,,0.0006907254232816845,0.0006907254232816845,1.7237703575259743e-06,1.7237703575259743e-06
101,-0.16361403,14134,14134,68380.0,68533.65202891294,68533.65202891294,68226.54797108707,-25.139627668122415,0.0,-0.0022470317185279143,2024-05-27 05:30:00,2024-05-27 05:30:00,0 days 00:00:00,,0.0006855211907599249,0.0006855211907599249,1.6357682602164395e-06,1.6357682602164395e-06
102,0.1596383,14173,14174,69925.5,70157.17309276474,69693.62690723524,70157.17309276474,36.98389868470599,0.0,0.0033131417403484686,2024-05-27 15:15:00,2024-05-27 15:30:00,0 days 00:15:00,,0.0006978881952097966,0.0007017567317365989,2.474257834882706e-06,2.9625320513944293e-06
103,-0.16161776,14192,14193,69297.9,69566.99778758861,69566.99778758861,69029.0022124114,-43.49098165102745,0.0,-0.003883202630795557,2024-05-27 20:00:00,2024-05-27 20:15:00,0 days 00:15:00,,0.0006950520566268108,0.0006961346855422702,2.7641800882974224e-06,2.7080620794676796e-06
104,-0.16253157000000001,14216,14220,68640.7,68407.85557471101,68873.744425289,68407.85557471101,37.8445700079674,0.0,0.0033922210188560564,2024-05-28 02:00:00,2024-05-28 03:00:00,0 days 01:00:00,,0.0006878729390875154,0.0006856574930751546,2.4101998276009395e-06,2.363749906888982e-06
105,-0.16554483,14726,14726,67619.9,67547.2855822353,67692.51441776469,67547.2855822353,12.0209414444058,0.0,0.001073861655587982,2024-06-02 09:30:00,2024-06-02 09:30:00,0 days 00:00:00,,0.0006753337063219433,0.0006753337063219433,8.669297598823014e-07,8.669297598823014e-07
106,0.16411086,14736,14736,68284.0,68132.20446952358,68132.20446952358,68435.99553047643,-24.91129505064062,0.0,-0.002223002906631355,2024-06-02 12:00:00,2024-06-02 12:00:00,0 days 00:00:00,,0.000681577011832653,0.000681577011832653,1.6283597742878056e-06,1.6283597742878056e-06
107,0.16398644,14789,14789,68183.9,68353.39969762405,68014.60030237594,68353.39969762405,27.79565199444437,0.0,0.0024859196617390555,2024-06-03 01:15:00,2024-06-03 01:15:00,0 days 00:00:00,,0.0006819634544211707,0.0006819634544211707,1.733597278616449e-06,1.733597278616449e-06
108,0.15655092,15038,15044,71599.9,71293.5983167333,71293.5983167333,71906.20168326668,-47.9518103129483,0.0,-0.004277962445012995,2024-06-05 15:30:00,2024-06-05 17:00:00,0 days 01:30:00,,0.0007152230044621645,0.0007153465528181922,3.079815149400182e-06,2.9682036088123734e-06
109,-0.15705628,15219,15219,71064.2,71366.18507337365,71366.18507337365,70762.41492662636,-47.42865223959488,0.0,-0.004249468415512547,2024-06-07 12:45:00,2024-06-07 12:45:00,0 days 00:00:00,,0.0007130115055708407,0.0007130115055708407,3.240965660362837e-06,3.240965660362837e-06
110,-0.16214128,15241,15241,68543.0,68959.9095278592,68959.9095278592,68126.0904721408,-67.59824449128683,0.0,-0.006082452297961893,2024-06-07 18:15:00,2024-06-07 18:15:00,0 days 00:00:00,,0.0006906606679273285,0.0006906606679273285,4.685185750732803e-06,4.685185750732803e-06
111,0.15879091,15411,15411,69563.5,69617.7812866472,69509.2187133528,69617.7812866472,8.619374902678308,0.0,0.0007803127595247261,2024-06-09 12:45:00,2024-06-09 12:45:00,0 days 00:00:00,,0.0006965871675673703,0.0006965871675673703,7.255315798247154e-07,7.255315798247154e-07
112,-0.16081533,15560,15560,68741.4,68947.44176973058,68947.44176973058,68535.3582302694,-33.13467519300894,0.0,-0.0029973461368344445,2024-06-11 02:00:00,2024-06-11 02:00:00,0 days 00:00:00,,0.0006870426342481372,0.0006870426342481372,2.304175927575254e-06,2.304175927575254e-06
113,-0.16670705,15615,15615,66113.2,66474.47289191133,66474.47289191133,65751.92710808867,-60.22673805550634,0.0,-0.005464459319943993,2024-06-11 15:45:00,2024-06-11 15:45:00,0 days 00:00:00,,0.0006630473459404854,0.0006630473459404854,3.6435560272019873e-06,3.6435560272019873e-06
114,0.15790299,15699,15699,69418.0,69132.20988886275,69132.20988886275,69703.59011113724,-45.127113061003556,0.0,-0.004116945333159205,2024-06-12 12:45:00,2024-06-12 12:45:00,0 days 00:00:00,,0.0006920272776669339,0.0006920272776669339,3.0221110002352443e-06,3.0221110002352443e-06
115,-0.16896677000000002,16231,16231,64605.5,64968.64456897864,64968.64456897864,64243.355431021366,-61.35936486336358,0.0,-0.00562095439209731,2024-06-18 01:45:00,2024-06-18 01:45:00,0 days 00:00:00,,0.0006503966967955861,0.0006503966967955861,3.859501120807712e-06,3.859501120807712e-06
116,0.16398971,16460,16460,66192.1,66367.26814808192,66017.9318519181,66367.26814808192,28.72577380518903,0.0,0.0026463603372897104,2024-06-20 11:00:00,2024-06-20 11:00:00,0 days 00:00:00,,0.0006627107943064226,0.0006627107943064226,1.919413332737225e-06,1.919413332737225e-06
117,-0.16957983000000001,16544,16544,64179.5,64332.57949665444,64332.57949665444,64026.220503345554,-25.959195019146126,0.0,-0.0023851774578245166,2024-06-21 08:00:00,2024-06-21 08:00:00,0 days 00:00:00,,0.0006428581722094239,0.0006428581722094239,1.5748154698900523e-06,1.5748154698900523e-06
118,-0.17068032,16548,16549,63613.600000000006,63829.885347754986,63829.885347754986,63397.31465224502,-36.91565236613139,0.0,-0.0033999859739894944,2024-06-21 09:00:00,2024-06-21 09:15:00,0 days 00:15:00,,0.0006371419774346843,0.0006381873258115615,2.2017681297948537e-06,2.280991316815377e-06
119,0.16820598,16705,16706,64329.9,64369.04988992117,64290.75011007884,64369.04988992117,6.585245601081392,0.0,0.000608579990349245,2024-06-23 00:15:00,2024-06-23 00:30:00,0 days 00:15:00,,0.0006431928272833526,0.0006441062757611176,4.04149009290415e-07,4.953341083613748e-07
120,0.16797856,16707,16708,64456.2,64406.76658916386,64406.76658916386,64505.83341083614,-8.303753168143055,0.0,-0.0007669302694874869,2024-06-23 00:45:00,2024-06-23 01:00:00,0 days 00:15:00,,0.0006444100919203726,0.0006438026973067909,5.307006975252404e-07,6.834306277727258e-07
121,-0.16822582,16745,16745,64312.1,64347.66511587846,64347.66511587846,64276.53488412153,-5.982970782049177,0.0,-0.0005530081567615142,2024-06-23 10:15:00,2024-06-23 10:15:00,0 days 00:00:00,,0.0006434478145980562,0.0006434478145980562,3.728860429061846e-07,3.728860429061846e-07
122,-0.16921683,16772,16772,63900.100000000006,63987.35260976795,63987.35260976795,63812.847390232055,-14.764610034159316,0.0,-0.0013654534150642217,2024-06-23 17:00:00,2024-06-23 17:00:00,0 days 00:00:00,,0.0006400874428887717,0.0006400874428887717,9.173734879115023e-07,9.173734879115023e-07
123,-0.16933186,16787,16788,63769.49999999999,63664.57544783944,63874.424552160555,63664.57544783944,17.767069577014286,0.0,0.0016453720377384018,2024-06-23 20:45:00,2024-06-23 21:00:00,0 days 00:15:00,,0.00063768299535006,0.00063700099845002,1.0794209694450683e-06,1.22547887250056e-06
124,-0.17715424,16839,16840,61054.0,61472.076302883055,61472.076302883055,60635.923697116945,-74.06398969925748,0.0,-0.0068476480309735965,2024-06-24 09:45:00,2024-06-24 10:00:00,0 days 00:15:00,,0.0006139998595558254,0.0006144592865186086,4.205186725947509e-06,4.039868053352754e-06
125,0.17563277,16909,16910,61161.2,61425.36349098528,60897.03650901472,61425.36349098528,46.395765654615325,0.0,0.004319135186773293,2024-06-25 03:15:00,2024-06-25 03:30:00,0 days 00:15:00,,0.0006120082964195898,0.0006142727654731966,2.6863714188675008e-06,2.684334276980742e-06
126,0.17384064,16954,16955,62058.6,61773.76278948929,61773.76278948929,62342.23721051071,-49.516282970996556,0.0,-0.004589810445461362,2024-06-25 14:30:00,2024-06-25 14:45:00,0 days 00:15:00,,0.0006184722238488035,0.0006176947412829345,2.859334894596402e-06,2.885701405136757e-06
127,0.17553325,17327,17328,61178.100000000006,61088.284060888094,61088.284060888094,61267.91593911191,-15.765683694114879,0.0,-0.0014681060561198,2024-06-29 11:45:00,2024-06-29 12:00:00,0 days 00:15:00,,0.00061111748932825,0.0006109511631094167,9.148434520071303e-07,9.222591068064133e-07
128,0.1737265,17405,17405,61723.59999999999,61576.16908184529,61576.16908184529,61871.2309181547,-25.61265740280277,0.0,-0.0023885664179454924,2024-06-30 07:15:00,2024-06-30 07:15:00,0 days 00:00:00,,0.0006159391278882007,0.0006159391278882007,1.6218782633923024e-06,1.6218782633923024e-06
129,0.16993911,17466,17466,62948.5,62725.88246385358,62725.88246385358,63171.11753614643,-37.83142596311549,0.0,-0.003536502635430927,2024-06-30 22:30:00,2024-06-30 22:30:00,0 days 00:00:00,,0.0006278153230173237,0.0006278153230173237,2.249457825317802e-06,2.249457825317802e-06
130,0.16749102,17477,17480,63642.7,63394.71231619096,63394.71231619096,63890.687683809025,-41.53571010861208,0.0,-0.0038965613308208358,2024-07-01 01:15:00,2024-07-01 02:00:00,0 days 00:45:00,,0.0006344534710004856,0.0006353922026296476,2.480389154281235e-06,2.8155516934710284e-06
131,-0.17465326,17677,17678,60795.0,61048.737598379426,61048.737598379426,60541.262401620574,-44.31609874153774,0.0,-0.004173658991355023,2024-07-03 03:15:00,2024-07-03 03:30:00,0 days 00:15:00,,0.0006098036597503262,0.0006098412199167754,2.718338385414816e-06,2.5907045468733386e-06
132,-0.17741216,17767,17767,59599.8,59316.14001964285,59883.459980357155,59316.14001964285,50.32472982071932,0.0,0.004759411614756237,2024-07-04 01:45:00,2024-07-04 01:45:00,0 days 00:00:00,,0.0005897834953947356,0.0005897834953947356,3.781939823214334e-06,3.781939823214334e-06
133,-0.18602758,17855,17856,57110.1,56761.72196526463,57462.27803473538,56761.72196526463,64.80792272697614,0.0,0.006100112497357979,2024-07-04 23:45:00,2024-07-05 00:00:00,0 days 00:15:00,,0.0005715519292831933,0.0005696953097610644,3.576102312618412e-06,3.7629920813565676e-06
134,-0.18846257,18133,18133,56716.09999999999,56526.49805866861,56905.90194133139,56526.49805866861,35.732869140302526,0.0,0.003343000335555346,2024-07-07 21:15:00,2024-07-07 21:15:00,0 days 00:00:00,,0.0005644225568484195,0.0005644225568484195,2.329717471982531e-06,2.329717471982531e-06
135,-0.19292066,18202,18202,55590.7,56081.70914993064,56081.70914993064,55100.49085006935,-94.72580927065805,0.0,-0.00883257721040831,2024-07-08 14:30:00,2024-07-08 14:30:00,0 days 00:00:00,,0.000560854063711324,0.000560854063711324,5.871482349375832e-06,5.871482349375832e-06
136,-0.18342667,18387,18387,57951.6,57724.98503997731,58178.214960022684,57724.98503997731,41.567227489144315,0.0,0.003910417659265364,2024-07-10 12:45:00,2024-07-10 12:45:00,0 days 00:00:00,,0.0005812420975917654,0.0005812420975917654,2.4525346402041245e-06,2.4525346402041245e-06
137,0.18393953,18439,18439,58016.0,58234.33322786558,57797.66677213443,58234.33322786558,40.16011131697704,0.0,0.003763327838278707,2024-07-11 01:45:00,2024-07-11 01:45:00,0 days 00:00:00,,0.0005812549619311167,0.0005812549619311167,2.3866990507901734e-06,2.3866990507901734e-06
138,0.18262314000000002,18664,18666,58654.1,58476.50483656723,58476.50483656723,58831.69516343277,-32.43298639490634,0.0,-0.0030278388626332475,2024-07-13 10:00:00,2024-07-13 10:30:00,0 days 00:30:00,,0.0005863669668002197,0.0005844589963111355,1.7542564708950008e-06,1.7915877414249459e-06
139,-0.18294038,18714,18714,58375.1,58490.13473597275,58490.13473597275,58260.06526402724,-21.044498312055854,0.0,-0.0019706130862775506,2024-07-13 22:30:00,2024-07-13 22:30:00,0 days 00:00:00,,0.0005865568808669417,0.0005865568808669417,1.7463126237548095e-06,1.7463126237548095e-06
140,0.1792799,18716,18716,59449.6,59689.24813613794,59209.75186386206,59689.24813613794,42.964093881995446,0.0,0.004031114358009624,2024-07-13 23:00:00,2024-07-13 23:00:00,0 days 00:00:00,,0.0005952929867629936,0.0005952929867629936,2.742933225241397e-06,2.742933225241397e-06
141,0.17621739,18806,18807,60726.6,60940.51182234454,60512.888177655455,60940.51182234454,37.69498302369896,0.0,0.0035225390906874487,2024-07-14 21:30:00,2024-07-14 21:45:00,0 days 00:15:00,,0.0006068473900545973,0.0006106831300181991,2.194206401100886e-06,2.637185760990808e-06
142,0.17529808,18808,18808,61260.09999999999,60996.381423900915,60996.381423900915,61523.818576099075,-46.22936005050237,0.0,-0.004304899536551221,2024-07-14 22:00:00,2024-07-14 22:00:00,0 days 00:00:00,,0.0006089750433393997,0.0006089750433393997,3.00646718489173e-06,3.00646718489173e-06
143,0.1719073,18826,18827,62199.49999999999,62549.02278137644,61849.97721862355,62549.02278137644,60.085517634914794,0.0,0.005619382493049718,2024-07-15 02:30:00,2024-07-15 02:45:00,0 days 00:15:00,,0.0006214631637521449,0.0006234983879173816,3.6477050323879935e-06,3.691634529149189e-06
144,0.16515809,19256,19256,65105.100000000006,65411.71815200417,64796.28184799582,65411.71815200417,50.64046834433751,0.0,0.004709587298140416,2024-07-19 14:00:00,2024-07-19 14:00:00,0 days 00:00:00,,0.0006530963507995569,0.0006530963507995569,3.3926633680375725e-06,3.3926633680375725e-06
145,-0.16216044000000002,19464,19464,66620.9,66307.3631229878,66934.4368770122,66307.3631229878,50.84327793252423,0.0,0.004706284019162177,2024-07-21 18:00:00,2024-07-21 18:00:00,0 days 00:00:00,,0.0006645962202067416,0.0006645962202067416,3.819831893109795e-06,3.819831893109795e-06
146,-0.16819223,19781,19783,64534.0,64201.717022276796,64866.08297772319,64201.717022276796,55.887415014305304,0.0,0.0051489598928192715,2024-07-25 01:15:00,2024-07-25 01:45:00,0 days 00:30:00,,0.0006455354571535666,0.0006444410507948407,3.4277467995088053e-06,3.334984907602135e-06
147,0.15850078,20021,20022,68832.5,68999.78138129457,68665.21861870545,68999.78138129457,26.514229414665405,0.0,0.0024302674070324493,2024-07-27 13:15:00,2024-07-27 13:30:00,0 days 00:15:00,,0.0006876166678366184,0.0006897748892788727,1.6832324316510673e-06,1.8694091884859586e-06
148,-0.17369259,20510,20516,62964.8,62638.69506464167,63291.10493535833,62638.69506464167,56.642010834169874,0.0,0.0051791625695361,2024-08-01 15:30:00,2024-08-01 17:00:00,0 days 01:30:00,,0.0006302692560396605,0.000627161752065898,3.335844418224923e-06,3.386013494465855e-06
149,-0.17861119,20702,20702,61548.00000000001,61363.338576845184,61732.66142315483,61363.338576845184,32.98259653677646,0.0,0.003000283082388089,2024-08-03 15:30:00,2024-08-03 15:30:00,0 days 00:00:00,,0.0006148758959865897,0.0006148758959865897,2.094952808393414e-06,2.094952808393414e-06
150,-0.18117881,20704,20705,60857.8,60609.374247244596,61106.025752755406,60609.374247244596,45.00948225757848,0.0,0.004082069229505603,2024-08-03 16:00:00,2024-08-03 16:15:00,0 days 00:15:00,,0.0006090988773318433,0.0006097002924439478,2.50443177479866e-06,2.9084885973187887e-06
151,-0.18527266,20795,20795,59756.0,59511.87565149187,60000.124348508136,59511.87565149187,45.229567418868754,0.0,0.004085352910304096,2024-08-04 14:45:00,2024-08-04 14:45:00,0 days 00:00:00,,0.0005970214720273377,0.0005970214720273377,2.8706191365732347e-06,2.8706191365732347e-06
152,-0.20616017,20837,20837,53921.09999999999,54884.18096942676,54884.18096942676,52959.819030573235,-198.54893638078636,0.0,-0.017860929569811557,2024-08-05 01:15:00,2024-08-05 01:15:00,0 days 00:00:00,,0.0005440421696914784,0.0005440421696914784,1.0373828724840866e-05,1.0373828724840866e-05
153,0.19027976,21127,21127,57377.8,56831.9714985622,56831.9714985622,57923.62850143781,-103.86011625474525,0.0,-0.00951288654214355,2024-08-08 01:45:00,2024-08-08 01:45:00,0 days 00:00:00,,0.0005682442757981618,0.0005682442757981618,5.787056512940211e-06,5.787056512940211e-06
154,0.18638291,21171,21173,58020.19999999999,57666.900232293905,57666.900232293905,58373.2997677061,-65.8490388073843,0.0,-0.006089254564894397,2024-08-08 12:45:00,2024-08-08 13:15:00,0 days 00:30:00,,0.0005784241921980394,0.0005782666880220044,3.5578979093549e-06,3.70395730657747e-06
155,0.17768432,21207,21207,60490.0,60858.003132641934,60124.196867358056,60858.003132641934,65.38838638135236,0.0,0.006083701977879663,2024-08-08 21:45:00,2024-08-08 21:45:00,0 days 00:00:00,,0.0006083595973014594,0.0006083595973014594,4.331828193777469e-06,4.331828193777469e-06
156,0.17356635,21212,21214,62301.9,61756.275702206265,61756.275702206265,62847.524297793745,-94.70201783937242,0.0,-0.00875774732060719,2024-08-08 23:00:00,2024-08-08 23:30:00,0 days 00:30:00,,0.0006217745991658496,0.0006195596221295389,5.585818680143649e-06,5.333613130916356e-06
157,0.17544785000000002,21385,21386,61094.0,60911.47609022609,60911.47609022609,61276.52390977391,-32.02342754342677,0.0,-0.002987591412805024,2024-08-10 18:15:00,2024-08-10 18:30:00,0 days 00:15:00,,0.0006096048708851793,0.0006104149569617264,1.8540151879652435e-06,1.9448136691687204e-06
158,-0.1811323,21489,21489,58999.9,58695.110424389284,59304.68957561071,58695.110424389284,55.207236846392654,0.0,0.005165933766171027,2024-08-11 20:15:00,2024-08-11 20:15:00,0 days 00:00:00,,0.0005880692435310424,0.0005880692435310424,3.390206180496462e-06,3.390206180496462e-06
159,-0.18274791,21559,21559,58780.4,58413.861914239285,59146.73808576072,58413.861914239285,66.98406910817229,0.0,0.006235719487460489,2024-08-12 13:45:00,2024-08-12 13:45:00,0 days 00:00:00,,0.0005843620141751057,0.0005843620141751057,4.229642771846476e-06,4.229642771846476e-06
160,0.17837983000000002,21667,21667,60595.299999999996,60942.798882795556,60247.80111720444,60942.798882795556,61.98679163826108,0.0,0.005734749770948566,2024-08-13 16:45:00,2024-08-13 16:45:00,0 days 00:00:00,,0.0006085459898469182,0.0006085459898469182,3.714389945159966e-06,3.714389945159966e-06
161,-0.18687401,21800,21800,58172.7,58434.67133141626,58434.67133141626,57910.72866858373,-48.95563320679655,0.0,-0.004503338016221825,2024-08-15 02:00:00,2024-08-15 02:00:00,0 days 00:00:00,,0.000583818920563262,0.000583818920563262,2.842241982746368e-06,2.842241982746368e-06
162,-0.18699455,21865,21865,57873.4,57487.05547293007,58259.54452706993,57487.05547293007,72.24432098440488,0.0,0.006675683942362731,2024-08-15 18:15:00,2024-08-15 18:15:00,0 days 00:00:00,,0.0005796585693980825,0.0005796585693980825,4.0495007436294105e-06,4.0495007436294105e-06
163,0.18125703,22092,22092,60103.9,59927.510926010415,59927.510926010415,60276.48907398958,-31.971759675803483,0.0,-0.0029347359154662245,2024-08-18 03:00:00,2024-08-18 03:00:00,0 days 00:00:00,,0.0005977632410628138,0.0005977632410628138,2.220201665906293e-06,2.220201665906293e-06
164,-0.18602953,22176,22176,58390.09999999999,58612.17480512856,58612.17480512856,58167.825194871446,-41.31247162290894,0.0,-0.0038032955094882137,2024-08-19 00:00:00,2024-08-19 00:00:00,0 days 00:00:00,,0.00058591908443417,0.00058591908443417,2.4011732461570294e-06,2.4011732461570294e-06
165,-0.18664150000000002,22216,22216,57977.3,57800.01320915094,58154.386790849065,57800.01320915094,33.08907257425602,0.0,0.00305786559306942,2024-08-19 10:00:00,2024-08-19 10:00:00,0 days 00:00:00,,0.000581045016113097,0.000581045016113097,1.9924811176415656e-06,1.9924811176415656e-06
166,0.18004159,22274,22274,60286.4,60574.868575302826,59998.13142469718,60574.868575302826,51.93634096255511,0.0,0.0047849693347559175,2024-08-20 00:30:00,2024-08-20 00:30:00,0 days 00:00:00,,0.0006014061461407157,0.0006014061461407157,3.052817177725398e-06,3.052817177725398e-06
167,0.18205789,22424,22424,59904.0,59600.88113157124,59600.88113157124,60207.11886842876,-55.18518160532792,0.0,-0.005060077264101959,2024-08-21 14:00:00,2024-08-21 14:00:00,0 days 00:00:00,,0.0005956449475615464,0.0005956449475615464,3.520369815858874e-06,3.520369815858874e-06
168,0.1748481,22617,22617,62058.5,61797.81171686396,61797.81171686396,62319.38828313604,-45.58085099859803,0.0,-0.004200686177333268,2024-08-23 14:15:00,2024-08-23 14:15:00,0 days 00:00:00,,0.0006176013943475634,0.0006176013943475634,3.297194548224383e-06,3.297194548224383e-06
169,0.17160419,22632,22634,62966.0,63356.812757951295,62575.78724204871,63356.812757951295,67.06510676989863,0.0,0.006206726772405746,2024-08-23 18:00:00,2024-08-23 18:30:00,0 days 00:30:00,,0.0006285855752926264,0.0006312450639214029,4.1314148215616695e-06,4.1165860054649386e-06
170,-0.18642864,23033,23033,58318.799999999996,58930.540299391505,58930.540299391505,57701.45970060849,-114.04591204875159,0.0,-0.010489589967412005,2024-08-27 22:15:00,2024-08-27 22:15:00,0 days 00:00:00,,0.0005896070019331522,0.0005896070019331522,6.742862694523621e-06,6.742862694523621e-06
171,0.17880855,23080,23080,60166.299999999996,59881.628950456834,59881.628950456834,60433.57104954317,-50.901617595790945,0.0,-0.004731403618689511,2024-08-28 10:00:00,2024-08-28 10:00:00,0 days 00:00:00,,0.0005992634694511008,0.0005992634694511008,2.8970394458884637e-06,2.8970394458884637e-06
172,-0.18170837,23384,23384,58926.0,59020.57459720653,59020.57459720653,58831.62540279347,-17.18499590180487,0.0,-0.001604972290780493,2024-08-31 14:00:00,2024-08-31 14:00:00,0 days 00:00:00,,0.0005903714884103611,0.0005903714884103611,1.0852713748587308e-06,1.0852713748587308e-06
173,-0.18339522,23434,23434,58290.3,58433.5333677561,58433.5333677561,58147.26663224389,-26.268314990969888,0.0,-0.0024572419039889937,2024-09-01 02:30:00,2024-09-01 02:30:00,0 days 00:00:00,,0.0005843711106241225,0.0005843711106241225,1.5678003098049687e-06,1.5678003098049687e-06
174,-0.18549774,23514,23515,57488.00000000001,57214.856956572745,57760.74304342726,57214.856956572745,50.66741725247859,0.0,0.004751305375508941,2024-09-01 22:30:00,2024-09-01 22:45:00,0 days 00:15:00,,0.000575769915544257,0.000573743305181419,2.7451873908452853e-06,3.0107686517607605e-06
175,0.17935562,23625,23625,59739.2,59543.64888639311,59543.64888639311,59934.751113606886,-35.07319122265418,0.0,-0.003273413664844682,2024-09-03 02:15:00,2024-09-03 02:15:00,0 days 00:00:00,,0.0005956363016501992,0.0005956363016501992,2.021760022462031e-06,2.021760022462031e-06
176,-0.18221211,23671,23671,58610.200000000004,58408.66895312046,58811.931046879545,58408.66895312046,36.72139728242954,0.0,0.0034384978532667754,2024-09-03 13:45:00,2024-09-03 13:45:00,0 days 00:00:00,,0.00058509546641367,0.00058509546641367,2.274979421915832e-06,2.274979421915832e-06
177,-0.18518241,23673,23675,57868.4,57611.41185202758,58125.18814797243,57611.41185202758,47.58968458296903,0.0,0.004440906400944522,2024-09-03 14:15:00,2024-09-03 14:45:00,0 days 00:30:00,,0.0005803794962681856,0.0005774159440297984,2.6881933317518294e-06,2.778646598718985e-06
178,-0.18849103,23716,23716,57105.100000000006,56843.40110995233,57366.798890047685,56843.40110995233,49.327893334943866,0.0,0.00458275863360158,2024-09-04 01:00:00,2024-09-04 01:00:00,0 days 00:00:00,,0.0005654815347703593,0.0005654815347703593,3.93089001042908e-06,3.93089001042908e-06
179,-0.18909159,23821,23822,57184.6,56962.557155167524,57406.642844832466,56962.557155167524,41.98643457749529,0.0,0.0038829133163906793,2024-09-05 03:15:00,2024-09-05 03:30:00,0 days 00:15:00,,0.0005715736276196656,0.0005713378758732218,2.2654856034922355e-06,2.3250370431430063e-06
180,-0.19542742,23934,23934,55545.50000000001,55289.24291150405,55801.95708849594,55289.24291150405,50.07966166147593,0.0,0.004613462629663112,2024-09-06 07:30:00,2024-09-06 07:30:00,0 days 00:00:00,,0.0005570353950974983,0.0005570353950974983,2.809213796463493e-06,2.809213796463493e-06
181,-0.19800444,23961,23963,55075.5,54647.505319273434,55503.494680726566,54647.505319273434,84.74484708024256,0.0,0.007771053930088034,2024-09-06 14:15:00,2024-09-06 14:45:00,0 days 00:30:00,,0.000549862308839403,0.0005475380343154892,4.4933521265390766e-06,4.526675222496657e-06
182,0.19914431,24186,24186,55185.8,54951.20812581826,54951.20812581826,55420.591874181744,-46.71763691552911,0.0,-0.004250946333689831,2024-09-08 22:30:00,2024-09-08 22:30:00,0 days 00:00:00,,0.0005478384869859022,0.0005478384869859022,2.741426867635626e-06,2.741426867635626e-06
183,-0.19644458,24440,24444,55706.4,56051.05544599027,56051.05544599027,55376.94455400973,-67.70569433227196,0.0,-0.006186999087901546,2024-09-11 14:00:00,2024-09-11 15:00:00,0 days 01:00:00,,0.0005584831356678243,0.000560224532539109,3.3886990139124505e-06,3.464611823027978e-06
184,-0.18493635,24861,24861,58806.8,59029.35282111278,59029.35282111278,58584.247178887235,-41.158106418799306,0.0,-0.0037844742633976747,2024-09-15 23:15:00,2024-09-15 23:15:00,0 days 00:00:00,,0.0005915067962801307,0.0005915067962801307,2.5224753900150055e-06,2.5224753900150055e-06
185,-0.18657215,24919,24919,58070.59999999999,58269.53839987044,58269.53839987044,57871.66160012955,-37.11636498138872,0.0,-0.0034258023831412743,2024-09-16 13:45:00,2024-09-16 13:45:00,0 days 00:00:00,,0.000583885819227363,0.000583885819227363,2.270145598834021e-06,2.270145598834021e-06
186,-0.18743256,24964,24964,57606.0,57823.98966532288,57823.98966532288,57397.81033467712,-40.85836102501098,0.0,-0.003784148618596772,2024-09-17 01:00:00,2024-09-17 01:00:00,0 days 00:00:00,,0.0005771097443211208,0.0005771097443211208,2.144706987905892e-06,2.144706987905892e-06
187,0.18014946,25017,25017,59708.09999999999,59976.37246614753,59439.82753385246,59976.37246614753,48.329139909345855,0.0,0.004493066537831991,2024-09-17 14:15:00,2024-09-17 14:15:00,0 days 00:00:00,,0.0005993890820508749,0.0005993890820508749,3.0770521953278116e-06,3.0770521953278116e-06
